Date,DHHNGSP
2014-03-14,4400000.00
2014-03-17,4570000.00
2014-03-18,4420000.00
2014-03-19,4430000.00
2014-03-20,4390000.00
2014-03-21,4330000.00
2014-03-24,4420000.00
2014-03-25,4530000.00
2014-03-26,4440000.00
2014-03-27,4390000.00
2014-03-28,4500000.00
2014-03-31,4480000.00
2014-04-01,4390000.00
2014-04-02,4390000.00
2014-04-03,4510000.00
2014-04-04,4490000.00
2014-04-07,4580000.00
2014-04-08,4570000.00
2014-04-09,4670000.00
2014-04-10,4670000.00
2014-04-11,4670000.00
2014-04-14,4640000.00
2014-04-15,4690000.00
2014-04-16,4640000.00
2014-04-17,4640000.00
2014-04-21,4760000.00
2014-04-22,4760000.00
2014-04-23,4810000.00
2014-04-24,4810000.00
2014-04-25,4830000.00
2014-04-28,4720000.00
2014-04-29,4780000.00
2014-04-30,4790000.00
2014-05-01,4790000.00
2014-05-02,4730000.00
2014-05-05,4730000.00
2014-05-06,4800000.00
2014-05-07,4820000.00
2014-05-08,4770000.00
2014-05-09,4590000.00
2014-05-12,4520000.00
2014-05-13,4470000.00
2014-05-14,4470000.00
2014-05-15,4420000.00
2014-05-16,4420000.00
2014-05-19,4540000.00
2014-05-20,4530000.00
2014-05-21,4570000.00
2014-05-22,4570000.00
2014-05-23,4400000.00
2014-05-27,4400000.00
2014-05-28,4560000.00
2014-05-29,4630000.00
2014-05-30,4490000.00
2014-06-02,4490000.00
2014-06-03,4620000.00
2014-06-04,4620000.00
2014-06-05,4660000.00
2014-06-06,4660000.00
2014-06-09,4670000.00
2014-06-10,4670000.00
2014-06-11,4510000.00
2014-06-12,4510000.00
2014-06-13,4700000.00
2014-06-16,4710000.00
2014-06-17,4680000.00
2014-06-18,4680000.00
2014-06-19,4670000.00
2014-06-20,4530000.00
2014-06-23,4530000.00
2014-06-24,4490000.00
2014-06-25,4580000.00
2014-06-26,4580000.00
2014-06-27,4390000.00
2014-06-30,4390000.00
2014-07-01,4470000.00
2014-07-02,4470000.00
2014-07-03,4310000.00
2014-07-07,4310000.00
2014-07-08,4180000.00
2014-07-09,4170000.00
2014-07-10,4150000.00
2014-07-11,4130000.00
2014-07-14,4130000.00
2014-07-15,4130000.00
2014-07-16,4160000.00
2014-07-17,4040000.00
2014-07-18,4080000.00
2014-07-21,3870000.00
2014-07-22,3810000.00
2014-07-23,3830000.00
2014-07-24,3830000.00
2014-07-25,3860000.00
2014-07-28,3840000.00
2014-07-29,3790000.00
2014-07-30,3780000.00
2014-07-31,3780000.00
2014-08-01,3770000.00
2014-08-04,3870000.00
2014-08-05,3870000.00
2014-08-06,3920000.00
2014-08-07,3990000.00
2014-08-08,3940000.00
2014-08-11,4000000.00
2014-08-12,3940000.00
2014-08-13,3900000.00
2014-08-14,3850000.00
2014-08-15,3800000.00
2014-08-18,3780000.00
2014-08-19,3840000.00
2014-08-20,3880000.00
2014-08-21,3880000.00
2014-08-22,3880000.00
2014-08-25,3940000.00
2014-08-26,3990000.00
2014-08-27,4020000.00
2014-08-28,4060000.00
2014-08-29,4040000.00
2014-09-02,4010000.00
2014-09-03,3940000.00
2014-09-04,3910000.00
2014-09-05,3860000.00
2014-09-08,3860000.00
2014-09-09,3930000.00
2014-09-10,3980000.00
2014-09-11,3940000.00
2014-09-12,3820000.00
2014-09-15,3920000.00
2014-09-16,3850000.00
2014-09-17,3970000.00
2014-09-18,3990000.00
2014-09-19,3990000.00
2014-09-22,3880000.00
2014-09-23,3900000.00
2014-09-24,3840000.00
2014-09-25,3890000.00
2014-09-26,3890000.00
2014-09-29,3890000.00
2014-09-30,4140000.00
2014-10-01,4140000.00
2014-10-02,4000000.00
2014-10-03,3940000.00
2014-10-06,3890000.00
2014-10-07,3880000.00
2014-10-08,3880000.00
2014-10-09,3870000.00
2014-10-10,3860000.00
2014-10-13,3870000.00
2014-10-14,3910000.00
2014-10-15,3810000.00
2014-10-16,3800000.00
2014-10-17,3730000.00
2014-10-20,3690000.00
2014-10-21,3620000.00
2014-10-22,3690000.00
2014-10-23,3600000.00
2014-10-24,3530000.00
2014-10-27,3560000.00
2014-10-28,3530000.00
2014-10-29,3600000.00
2014-10-30,3760000.00
2014-10-31,3820000.00
2014-11-03,3820000.00
2014-11-04,3670000.00
2014-11-05,3830000.00
2014-11-06,3920000.00
2014-11-07,3920000.00
2014-11-10,4180000.00
2014-11-11,4180000.00
2014-11-12,4200000.00
2014-11-13,4200000.00
2014-11-14,4050000.00
2014-11-17,4260000.00
2014-11-18,4330000.00
2014-11-19,4410000.00
2014-11-20,4410000.00
2014-11-21,4320000.00
2014-11-24,4090000.00
2014-11-25,4090000.00
2014-11-26,4150000.00
2014-11-28,4300000.00
2014-12-01,4300000.00
2014-12-02,3770000.00
2014-12-03,3630000.00
2014-12-04,3630000.00
2014-12-05,3420000.00
2014-12-08,3420000.00
2014-12-09,3630000.00
2014-12-10,3650000.00
2014-12-11,3680000.00
2014-12-12,3910000.00
2014-12-15,3720000.00
2014-12-16,3580000.00
2014-12-17,3720000.00
2014-12-18,3710000.00
2014-12-19,3710000.00
2014-12-22,3050000.00
2014-12-23,2990000.00
2014-12-24,2990000.00
2014-12-26,2740000.00
2014-12-29,3070000.00
2014-12-30,3140000.00
2014-12-31,3140000.00
2015-01-02,3010000.00
2015-01-05,3220000.00
2015-01-06,2980000.00
2015-01-07,3080000.00
2015-01-08,2920000.00
2015-01-09,2960000.00
2015-01-12,2900000.00
2015-01-13,2920000.00
2015-01-14,3150000.00
2015-01-15,3320000.00
2015-01-16,3110000.00
2015-01-20,2940000.00
2015-01-21,2940000.00
2015-01-22,2950000.00
2015-01-23,2960000.00
2015-01-26,2920000.00
2015-01-27,2960000.00
2015-01-28,2890000.00
2015-01-29,2880000.00
2015-01-30,2880000.00
2015-02-02,2880000.00
2015-02-03,2670000.00
2015-02-04,2730000.00
2015-02-05,2660000.00
2015-02-06,2660000.00
2015-02-09,2620000.00
2015-02-10,2670000.00
2015-02-11,2860000.00
2015-02-12,2860000.00
2015-02-13,2750000.00
2015-02-17,2750000.00
2015-02-18,2920000.00
2015-02-19,2920000.00
2015-02-20,3020000.00
2015-02-23,3220000.00
2015-02-24,3220000.00
2015-02-25,3210000.00
2015-02-26,3210000.00
2015-02-27,2790000.00
2015-03-02,2790000.00
2015-03-03,3000000.00
2015-03-04,3270000.00
2015-03-05,3270000.00
2015-03-06,2890000.00
2015-03-09,2750000.00
2015-03-10,2760000.00
2015-03-11,2760000.00
2015-03-12,2820000.00
2015-03-13,2720000.00
2015-03-16,2680000.00
2015-03-17,2820000.00
2015-03-18,2800000.00
2015-03-19,2860000.00
2015-03-20,2860000.00
2015-03-23,2720000.00
2015-03-24,2790000.00
2015-03-25,2770000.00
2015-03-26,2770000.00
2015-03-27,2890000.00
2015-03-30,2640000.00
2015-03-31,2650000.00
2015-04-01,2620000.00
2015-04-02,2630000.00
2015-04-06,2630000.00
2015-04-07,2710000.00
2015-04-08,2710000.00
2015-04-09,2720000.00
2015-04-10,2580000.00
2015-04-13,2580000.00
2015-04-14,2580000.00
2015-04-15,2620000.00
2015-04-16,2610000.00
2015-04-17,2670000.00
2015-04-20,2570000.00
2015-04-21,2590000.00
2015-04-22,2630000.00
2015-04-23,2590000.00
2015-04-24,2590000.00
2015-04-27,2500000.00
2015-04-28,2550000.00
2015-04-29,2550000.00
2015-04-30,2560000.00
2015-05-01,2680000.00
2015-05-04,2720000.00
2015-05-05,2760000.00
2015-05-06,2760000.00
2015-05-07,2740000.00
2015-05-08,2780000.00
2015-05-11,2850000.00
2015-05-12,2850000.00
2015-05-13,2850000.00
2015-05-14,2870000.00
2015-05-15,2960000.00
2015-05-18,3010000.00
2015-05-19,3010000.00
2015-05-20,3040000.00
2015-05-21,2960000.00
2015-05-22,2960000.00
2015-05-26,2820000.00
2015-05-27,2820000.00
2015-05-28,2780000.00
2015-05-29,2780000.00
2015-06-01,2780000.00
2015-06-02,2630000.00
2015-06-03,2650000.00
2015-06-04,2600000.00
2015-06-05,2600000.00
2015-06-08,2600000.00
2015-06-09,2720000.00
2015-06-10,2810000.00
2015-06-11,2880000.00
2015-06-12,2880000.00
2015-06-15,2890000.00
2015-06-16,2940000.00
2015-06-17,2930000.00
2015-06-18,2930000.00
2015-06-19,2810000.00
2015-06-22,2790000.00
2015-06-23,2830000.00
2015-06-24,2830000.00
2015-06-25,2800000.00
2015-06-26,2770000.00
2015-06-29,2770000.00
2015-06-30,2800000.00
2015-07-01,2780000.00
2015-07-02,2790000.00
2015-07-03,2790000.00
2015-07-06,2790000.00
2015-07-07,2770000.00
2015-07-08,2770000.00
2015-07-09,2700000.00
2015-07-10,2700000.00
2015-07-13,2880000.00
2015-07-14,2880000.00
2015-07-15,2930000.00
2015-07-16,2900000.00
2015-07-17,2880000.00
2015-07-20,2880000.00
2015-07-21,2840000.00
2015-07-22,2840000.00
2015-07-23,2920000.00
2015-07-24,2920000.00
2015-07-27,2920000.00
2015-07-28,2890000.00
2015-07-29,2910000.00
2015-07-30,2870000.00
2015-07-31,2760000.00
2015-08-03,2760000.00
2015-08-04,2830000.00
2015-08-05,2850000.00
2015-08-06,2760000.00
2015-08-07,2760000.00
2015-08-10,2850000.00
2015-08-11,2840000.00
2015-08-12,2930000.00
2015-08-13,2930000.00
2015-08-14,2830000.00
2015-08-17,2790000.00
2015-08-18,2710000.00
2015-08-19,2770000.00
2015-08-20,2770000.00
2015-08-21,2700000.00
2015-08-24,2650000.00
2015-08-25,2710000.00
2015-08-26,2730000.00
2015-08-27,2690000.00
2015-08-28,2690000.00
2015-08-31,2700000.00
2015-09-01,2700000.00
2015-09-02,2700000.00
2015-09-03,2670000.00
2015-09-04,2670000.00
2015-09-07,2670000.00
2015-09-08,2740000.00
2015-09-09,2740000.00
2015-09-10,2710000.00
2015-09-11,2670000.00
2015-09-14,2700000.00
2015-09-15,2740000.00
2015-09-16,2690000.00
2015-09-17,2690000.00
2015-09-18,2690000.00
2015-09-21,2610000.00
2015-09-22,2610000.00
2015-09-23,2620000.00
2015-09-24,2620000.00
2015-09-25,2600000.00
2015-09-28,2660000.00
2015-09-29,2570000.00
2015-09-30,2470000.00
2015-10-01,2370000.00
2015-10-02,2370000.00
2015-10-05,2340000.00
2015-10-06,2350000.00
2015-10-07,2350000.00
2015-10-08,2350000.00
2015-10-09,2490000.00
2015-10-12,2480000.00
2015-10-13,2470000.00
2015-10-14,2470000.00
2015-10-15,2540000.00
2015-10-16,2420000.00
2015-10-19,2430000.00
2015-10-20,2460000.00
2015-10-21,2370000.00
2015-10-22,2370000.00
2015-10-23,2280000.00
2015-10-26,2180000.00
2015-10-27,2140000.00
2015-10-28,2140000.00
2015-10-29,2150000.00
2015-10-30,1980000.00
2015-11-02,1920000.00
2015-11-03,1920000.00
2015-11-04,2040000.00
2015-11-05,2040000.00
2015-11-06,2190000.00
2015-11-09,2190000.00
2015-11-10,2140000.00
2015-11-11,2130000.00
2015-11-12,2050000.00
2015-11-13,2020000.00
2015-11-16,2020000.00
2015-11-17,2050000.00
2015-11-18,2100000.00
2015-11-19,2100000.00
2015-11-20,2180000.00
2015-11-23,2180000.00
2015-11-24,2140000.00
2015-11-25,2140000.00
2015-11-26,2140000.00
2015-11-27,2140000.00
2015-11-30,2110000.00
2015-12-01,2110000.00
2015-12-02,2190000.00
2015-12-03,2140000.00
2015-12-04,2100000.00
2015-12-07,2060000.00
2015-12-08,2010000.00
2015-12-09,2000000.00
2015-12-10,1950000.00
2015-12-11,1790000.00
2015-12-14,1700000.00
2015-12-15,1660000.00
2015-12-16,1700000.00
2015-12-17,1790000.00
2015-12-18,1740000.00
2015-12-21,1760000.00
2015-12-22,1730000.00
2015-12-23,1630000.00
2015-12-24,1630000.00
2015-12-25,1630000.00
2015-12-28,2110000.00
2015-12-29,2390000.00
2015-12-30,2280000.00
2015-12-31,2280000.00
2016-01-01,2280000.00
2016-01-04,2390000.00
2016-01-05,2330000.00
2016-01-06,2370000.00
2016-01-07,2350000.00
2016-01-08,2470000.00
2016-01-11,2540000.00
2016-01-12,2400000.00
2016-01-13,2280000.00
2016-01-14,2210000.00
2016-01-15,2180000.00
2016-01-18,2180000.00
2016-01-19,2230000.00
2016-01-20,2180000.00
2016-01-21,2220000.00
2016-01-22,2210000.00
2016-01-25,2160000.00
2016-01-26,2260000.00
2016-01-27,2260000.00
2016-01-28,2150000.00
2016-01-29,2280000.00
2016-02-01,2280000.00
2016-02-02,2070000.00
2016-02-03,2060000.00
2016-02-04,2070000.00
2016-02-05,2080000.00
2016-02-08,2230000.00
2016-02-09,2170000.00
2016-02-10,2160000.00
2016-02-11,2150000.00
2016-02-12,2080000.00
2016-02-15,2080000.00
2016-02-16,1950000.00
2016-02-17,1930000.00
2016-02-18,1890000.00
2016-02-19,1830000.00
2016-02-22,1860000.00
2016-02-23,1850000.00
2016-02-24,1850000.00
2016-02-25,1780000.00
2016-02-26,1780000.00
2016-02-29,1620000.00
2016-03-01,1570000.00
2016-03-02,1600000.00
2016-03-03,1590000.00
2016-03-04,1490000.00
2016-03-07,1560000.00
2016-03-08,1600000.00
2016-03-09,1610000.00
2016-03-10,1720000.00
2016-03-11,1740000.00
2016-03-14,1680000.00
2016-03-15,1810000.00
2016-03-16,1770000.00
2016-03-17,1840000.00
2016-03-18,1840000.00
2016-03-21,1790000.00
2016-03-22,1790000.00
2016-03-23,1790000.00
2016-03-24,1780000.00
2016-03-25,1780000.00
2016-03-28,1780000.00
2016-03-29,1770000.00
2016-03-30,1870000.00
2016-03-31,1980000.00
2016-04-01,1880000.00
2016-04-04,1960000.00
2016-04-05,1960000.00
2016-04-06,1910000.00
2016-04-07,1960000.00
2016-04-08,1990000.00
2016-04-11,1900000.00
2016-04-12,1970000.00
2016-04-13,2010000.00
2016-04-14,1930000.00
2016-04-15,1710000.00
2016-04-18,1760000.00
2016-04-19,1940000.00
2016-04-20,1940000.00
2016-04-21,1960000.00
2016-04-22,1920000.00
2016-04-25,1970000.00
2016-04-26,1970000.00
2016-04-27,1880000.00
2016-04-28,1880000.00
2016-04-29,1890000.00
2016-05-02,1910000.00
2016-05-03,1940000.00
2016-05-04,2030000.00
2016-05-05,2050000.00
2016-05-06,1860000.00
2016-05-09,2010000.00
2016-05-10,2010000.00
2016-05-11,2010000.00
2016-05-12,2010000.00
2016-05-13,1960000.00
2016-05-16,1910000.00
2016-05-17,1970000.00
2016-05-18,1910000.00
2016-05-19,1830000.00
2016-05-20,1810000.00
2016-05-23,1960000.00
2016-05-24,1910000.00
2016-05-25,1770000.00
2016-05-26,1770000.00
2016-05-27,1770000.00
2016-05-30,1770000.00
2016-05-31,2120000.00
2016-06-01,2250000.00
2016-06-02,2300000.00
2016-06-03,2310000.00
2016-06-06,2320000.00
2016-06-07,2320000.00
2016-06-08,2360000.00
2016-06-09,2340000.00
2016-06-10,2460000.00
2016-06-13,2550000.00
2016-06-14,2550000.00
2016-06-15,2620000.00
2016-06-16,2620000.00
2016-06-17,2590000.00
2016-06-20,2740000.00
2016-06-21,2790000.00
2016-06-22,2820000.00
2016-06-23,2690000.00
2016-06-24,2710000.00
2016-06-27,2790000.00
2016-06-28,2890000.00
2016-06-29,2940000.00
2016-06-30,2940000.00
2016-07-01,2890000.00
2016-07-04,2890000.00
2016-07-05,2820000.00
2016-07-06,2820000.00
2016-07-07,2780000.00
2016-07-08,2800000.00
2016-07-11,2880000.00
2016-07-12,2880000.00
2016-07-13,2810000.00
2016-07-14,2790000.00
2016-07-15,2700000.00
2016-07-18,2830000.00
2016-07-19,2830000.00
2016-07-20,2760000.00
2016-07-21,2760000.00
2016-07-22,2800000.00
2016-07-25,2800000.00
2016-07-26,2840000.00
2016-07-27,2840000.00
2016-07-28,2790000.00
2016-07-29,2970000.00
2016-08-01,2970000.00
2016-08-02,2790000.00
2016-08-03,2890000.00
2016-08-04,2890000.00
2016-08-05,2880000.00
2016-08-08,2850000.00
2016-08-09,2850000.00
2016-08-10,2760000.00
2016-08-11,2700000.00
2016-08-12,2700000.00
2016-08-15,2750000.00
2016-08-16,2750000.00
2016-08-17,2760000.00
2016-08-18,2750000.00
2016-08-19,2670000.00
2016-08-22,2750000.00
2016-08-23,2750000.00
2016-08-24,2820000.00
2016-08-25,2890000.00
2016-08-26,2910000.00
2016-08-29,2970000.00
2016-08-30,2950000.00
2016-08-31,2950000.00
2016-09-01,2950000.00
2016-09-02,2880000.00
2016-09-05,2880000.00
2016-09-06,2880000.00
2016-09-07,2770000.00
2016-09-08,2880000.00
2016-09-09,2930000.00
2016-09-12,3040000.00
2016-09-13,3040000.00
2016-09-14,3070000.00
2016-09-15,2980000.00
2016-09-16,2970000.00
2016-09-19,3000000.00
2016-09-20,3120000.00
2016-09-21,3190000.00
2016-09-22,3180000.00
2016-09-23,3060000.00
2016-09-26,3060000.00
2016-09-27,3090000.00
2016-09-28,3070000.00
2016-09-29,2980000.00
2016-09-30,2840000.00
2016-10-03,2840000.00
2016-10-04,2830000.00
2016-10-05,2830000.00
2016-10-06,3040000.00
2016-10-07,3020000.00
2016-10-10,3180000.00
2016-10-11,3170000.00
2016-10-12,3170000.00
2016-10-13,3160000.00
2016-10-14,3180000.00
2016-10-17,3210000.00
2016-10-18,3250000.00
2016-10-19,3180000.00
2016-10-20,3120000.00
2016-10-21,2920000.00
2016-10-24,2780000.00
2016-10-25,2690000.00
2016-10-26,2690000.00
2016-10-27,2720000.00
2016-10-28,2720000.00
2016-10-31,2850000.00
2016-11-01,2530000.00
2016-11-02,2530000.00
2016-11-03,2410000.00
2016-11-04,2200000.00
2016-11-07,2370000.00
2016-11-08,2340000.00
2016-11-09,2220000.00
2016-11-10,2080000.00
2016-11-11,2080000.00
2016-11-14,2260000.00
2016-11-15,2490000.00
2016-11-16,2490000.00
2016-11-17,2370000.00
2016-11-18,2600000.00
2016-11-21,2810000.00
2016-11-22,2730000.00
2016-11-23,2760000.00
2016-11-24,2760000.00
2016-11-25,2760000.00
2016-11-28,2960000.00
2016-11-29,3020000.00
2016-11-30,3320000.00
2016-12-01,3320000.00
2016-12-02,3440000.00
2016-12-05,3440000.00
2016-12-06,3750000.00
2016-12-07,3800000.00
2016-12-08,3680000.00
2016-12-09,3750000.00
2016-12-12,3600000.00
2016-12-13,3650000.00
2016-12-14,3550000.00
2016-12-15,3560000.00
2016-12-16,3510000.00
2016-12-19,3550000.00
2016-12-20,3390000.00
2016-12-21,3500000.00
2016-12-22,3500000.00
2016-12-23,3600000.00
2016-12-26,3600000.00
2016-12-27,3700000.00
2016-12-28,3700000.00
2016-12-29,3710000.00
2016-12-30,3710000.00
2017-01-02,3710000.00
2017-01-03,3410000.00
2017-01-04,3420000.00
2017-01-05,3420000.00
2017-01-06,3380000.00
2017-01-09,3140000.00
2017-01-10,3210000.00
2017-01-11,3270000.00
2017-01-12,3360000.00
2017-01-13,3360000.00
2017-01-16,3360000.00
2017-01-17,3370000.00
2017-01-18,3260000.00
2017-01-19,3250000.00
2017-01-20,3230000.00
2017-01-23,3160000.00
2017-01-24,3160000.00
2017-01-25,3260000.00
2017-01-26,3440000.00
2017-01-27,3310000.00
2017-01-30,3220000.00
2017-01-31,3000000.00
2017-02-01,3150000.00
2017-02-02,3130000.00
2017-02-03,3130000.00
2017-02-06,2920000.00
2017-02-07,3030000.00
2017-02-08,3050000.00
2017-02-09,3110000.00
2017-02-10,3110000.00
2017-02-13,2930000.00
2017-02-14,2850000.00
2017-02-15,2950000.00
2017-02-16,2880000.00
2017-02-17,2750000.00
2017-02-20,2750000.00
2017-02-21,2560000.00
2017-02-22,2520000.00
2017-02-23,2630000.00
2017-02-24,2630000.00
2017-02-27,2440000.00
2017-02-28,2540000.00
2017-03-01,2540000.00
2017-03-02,2590000.00
2017-03-03,2500000.00
2017-03-06,2680000.00
2017-03-07,2680000.00
2017-03-08,2590000.00
2017-03-09,2830000.00
2017-03-10,2980000.00
2017-03-13,3040000.00
2017-03-14,3020000.00
2017-03-15,3020000.00
2017-03-16,2840000.00
2017-03-17,2850000.00
2017-03-20,2930000.00
2017-03-21,3090000.00
2017-03-22,3020000.00
2017-03-23,2930000.00
2017-03-24,2970000.00
2017-03-27,2940000.00
2017-03-28,2950000.00
2017-03-29,3030000.00
2017-03-30,3080000.00
2017-03-31,3130000.00
2017-04-03,3130000.00
2017-04-04,3060000.00
2017-04-05,3220000.00
2017-04-06,3230000.00
2017-04-07,3230000.00
2017-04-10,3150000.00
2017-04-11,3110000.00
2017-04-12,2970000.00
2017-04-13,3000000.00
2017-04-14,3000000.00
2017-04-17,3090000.00
2017-04-18,3110000.00
2017-04-19,3110000.00
2017-04-20,3130000.00
2017-04-21,3060000.00
2017-04-24,3060000.00
2017-04-25,2990000.00
2017-04-26,3060000.00
2017-04-27,3130000.00
2017-04-28,3200000.00
2017-05-01,3200000.00
2017-05-02,3130000.00
2017-05-03,3140000.00
2017-05-04,3110000.00
2017-05-05,3100000.00
2017-05-08,3060000.00
2017-05-09,3030000.00
2017-05-10,3030000.00
2017-05-11,3230000.00
2017-05-12,3240000.00
2017-05-15,3260000.00
2017-05-16,3270000.00
2017-05-17,3270000.00
2017-05-18,3130000.00
2017-05-19,3110000.00
2017-05-22,3240000.00
2017-05-23,3220000.00
2017-05-24,3220000.00
2017-05-25,3100000.00
2017-05-26,3100000.00
2017-05-29,3100000.00
2017-05-30,3100000.00
2017-05-31,3050000.00
2017-06-01,3050000.00
2017-06-02,2850000.00
2017-06-05,2920000.00
2017-06-06,2920000.00
2017-06-07,3060000.00
2017-06-08,2980000.00
2017-06-09,3030000.00
2017-06-12,3120000.00
2017-06-13,3120000.00
2017-06-14,2950000.00
2017-06-15,2940000.00
2017-06-16,3010000.00
2017-06-19,2870000.00
2017-06-20,2910000.00
2017-06-21,2910000.00
2017-06-22,2880000.00
2017-06-23,2890000.00
2017-06-26,2980000.00
2017-06-27,2990000.00
2017-06-28,3030000.00
2017-06-29,3070000.00
2017-06-30,2980000.00
2017-07-03,2980000.00
2017-07-04,2980000.00
2017-07-05,2980000.00
2017-07-06,2890000.00
2017-07-07,2910000.00
2017-07-10,2920000.00
2017-07-11,2980000.00
2017-07-12,3010000.00
2017-07-13,2960000.00
2017-07-14,2940000.00
2017-07-17,3040000.00
2017-07-18,3110000.00
2017-07-19,3110000.00
2017-07-20,3120000.00
2017-07-21,3060000.00
2017-07-24,2990000.00
2017-07-25,2990000.00
2017-07-26,2920000.00
2017-07-27,2950000.00
2017-07-28,2960000.00
2017-07-31,2870000.00
2017-08-01,2800000.00
2017-08-02,2800000.00
2017-08-03,2760000.00
2017-08-04,2760000.00
2017-08-07,2800000.00
2017-08-08,2810000.00
2017-08-09,2810000.00
2017-08-10,2890000.00
2017-08-11,2960000.00
2017-08-14,3020000.00
2017-08-15,2960000.00
2017-08-16,2940000.00
2017-08-17,2910000.00
2017-08-18,2900000.00
2017-08-21,3000000.00
2017-08-22,3000000.00
2017-08-23,2940000.00
2017-08-24,2970000.00
2017-08-25,2930000.00
2017-08-28,2950000.00
2017-08-29,2950000.00
2017-08-30,2950000.00
2017-08-31,2920000.00
2017-09-01,2880000.00
2017-09-04,2880000.00
2017-09-05,2880000.00
2017-09-06,2980000.00
2017-09-07,2920000.00
2017-09-08,2880000.00
2017-09-11,2880000.00
2017-09-12,2880000.00
2017-09-13,3020000.00
2017-09-14,3030000.00
2017-09-15,3000000.00
2017-09-18,3110000.00
2017-09-19,3180000.00
2017-09-20,3130000.00
2017-09-21,3110000.00
2017-09-22,2930000.00
2017-09-25,2960000.00
2017-09-26,2960000.00
2017-09-27,2980000.00
2017-09-28,2960000.00
2017-09-29,2940000.00
2017-10-02,2940000.00
2017-10-03,2730000.00
2017-10-04,2800000.00
2017-10-05,2800000.00
2017-10-06,2930000.00
2017-10-09,2870000.00
2017-10-10,2890000.00
2017-10-11,2890000.00
2017-10-12,2950000.00
2017-10-13,2990000.00
2017-10-16,2870000.00
2017-10-17,2880000.00
2017-10-18,2810000.00
2017-10-19,2830000.00
2017-10-20,2800000.00
2017-10-23,2950000.00
2017-10-24,2950000.00
2017-10-25,2980000.00
2017-10-26,2910000.00
2017-10-27,2780000.00
2017-10-30,2940000.00
2017-10-31,2840000.00
2017-11-01,2680000.00
2017-11-02,2680000.00
2017-11-03,2750000.00
2017-11-06,3010000.00
2017-11-07,3070000.00
2017-11-08,3160000.00
2017-11-09,3180000.00
2017-11-10,3170000.00
2017-11-13,3130000.00
2017-11-14,3060000.00
2017-11-15,3160000.00
2017-11-16,3090000.00
2017-11-17,3040000.00
2017-11-20,3040000.00
2017-11-21,3050000.00
2017-11-22,3050000.00
2017-11-23,3050000.00
2017-11-24,3050000.00
2017-11-27,2880000.00
2017-11-28,2880000.00
2017-11-29,3060000.00
2017-11-30,3060000.00
2017-12-01,2840000.00
2017-12-04,2910000.00
2017-12-05,2860000.00
2017-12-06,2860000.00
2017-12-07,2810000.00
2017-12-08,2780000.00
2017-12-11,2810000.00
2017-12-12,2870000.00
2017-12-13,2870000.00
2017-12-14,2690000.00
2017-12-15,2600000.00
2017-12-18,2710000.00
2017-12-19,2750000.00
2017-12-20,2720000.00
2017-12-21,2640000.00
2017-12-22,2630000.00
2017-12-26,2680000.00
2017-12-27,2760000.00
2017-12-28,2970000.00
2017-12-29,3690000.00
2018-01-02,6240000.00
2018-01-03,6240000.00
2018-01-04,4650000.00
2018-01-08,2890000.00
2018-01-09,2930000.00
2018-01-10,3160000.00
2018-01-11,3160000.00
2018-01-12,4060000.00
2018-01-16,5460000.00
2018-01-17,3920000.00
2018-01-18,3920000.00
2018-01-19,3200000.00
2018-01-22,3130000.00
2018-01-23,3350000.00
2018-01-24,3540000.00
2018-01-25,3540000.00
2018-01-26,3580000.00
2018-01-29,3600000.00
2018-01-30,3600000.00
2018-01-31,3340000.00
2018-02-01,3060000.00
2018-02-02,2910000.00
2018-02-05,2850000.00
2018-02-06,2750000.00
2018-02-07,2740000.00
2018-02-08,2740000.00
2018-02-09,2660000.00
2018-02-12,2600000.00
2018-02-13,2580000.00
2018-02-14,2530000.00
2018-02-15,2490000.00
2018-02-16,2490000.00
2018-02-20,2610000.00
2018-02-21,2650000.00
2018-02-22,2650000.00
2018-02-23,2580000.00
2018-02-26,2600000.00
2018-02-27,2590000.00
2018-02-28,2660000.00
2018-03-01,2670000.00
2018-03-02,2670000.00
2018-03-05,2700000.00
2018-03-06,2700000.00
2018-03-07,2800000.00
2018-03-08,2800000.00
2018-03-09,2710000.00
2018-03-12,2780000.00
2018-03-13,2760000.00
2018-03-14,2690000.00
2018-03-15,2700000.00
2018-03-16,2620000.00
2018-03-19,2620000.00
2018-03-20,2710000.00
2018-03-21,2740000.00
2018-03-22,2620000.00
2018-03-23,2580000.00
2018-03-26,2630000.00
2018-03-27,2600000.00
2018-03-28,2640000.00
2018-03-29,2810000.00
2018-04-02,2750000.00
2018-04-03,2750000.00
2018-04-04,2810000.00
2018-04-05,2810000.00
2018-04-06,2810000.00
2018-04-09,2780000.00
2018-04-10,2780000.00
2018-04-11,2740000.00
2018-04-12,2760000.00
2018-04-13,2820000.00
2018-04-16,2880000.00
2018-04-17,2840000.00
2018-04-18,2850000.00
2018-04-19,2800000.00
2018-04-20,2780000.00
2018-04-23,2780000.00
2018-04-24,2790000.00
2018-04-25,2810000.00
2018-04-26,2810000.00
2018-04-27,2820000.00
2018-04-30,2750000.00
2018-05-01,2750000.00
2018-05-02,2770000.00
2018-05-03,2750000.00
2018-05-04,2750000.00
2018-05-07,2740000.00
2018-05-08,2770000.00
2018-05-09,2750000.00
2018-05-10,2780000.00
2018-05-11,2750000.00
2018-05-14,2840000.00
2018-05-15,2830000.00
2018-05-16,2850000.00
2018-05-17,2750000.00
2018-05-18,2750000.00
2018-05-21,2770000.00
2018-05-22,2760000.00
